Date,BalanceSheet_FED,BalanceSheet_global,Bitcoin_Wikipedia_Search,BTC_USD,USD_OnChain_Volume,GDP_usa,HashRate,M2_Liquidity,Dollar_Index,QQQ,GLD,TLT,Ten_YR_USA,VIX,OIL_USD,Miners_Revenue_USD,Mining_Difficulty,Nr_Transactions,Nr_Addresses,BTC_Supply
2021-07-07,8097773.0,21569.1675,5491.0,33880.79,2415077701.787478,,87820755.10899657,,92.63999938964844,353.9718322753906,168.75999450683594,135.58828735351562,1.3209999799728394,16.200000762939453,72.19999694824219,27871474.45653536,14363025673660.0,221227.0,568382.0,18750512.5
2021-07-08,,,5401.0,32874.01,3349209076.6624417,,99244593.17195548,,92.36000061035156,351.8339538574219,168.64999389648438,136.1195068359375,1.287999987602234,19.0,72.94000244140625,29946768.12842675,14363025673660.0,230719.0,580441.0,18751381.25
2021-07-09,,,6667.0,33804.2,2552942232.963585,,93532674.14047602,,92.12999725341795,354.0307006835937,169.2100067138672,134.205322265625,1.3559999465942385,16.18000030517578,74.55999755859375,28042394.08723746,14363025673660.0,227511.0,569423.0,18752200.0
2021-07-10,,,7199.0,33515.13,1104335807.3131185,,114952370.50852396,,,,,,,,,34562838.34397255,14363025673660.0,187263.0,485683.0,18753206.25
2021-07-11,,,8487.0,34249.3,1361224001.4296572,,89248734.86686642,,,,,,,,,27450462.488367923,14363025673660.0,166144.0,436977.0,18753987.5
2021-07-12,,,9185.0,33088.51,3530030646.398229,,89962724.74580133,20540.6,92.2300033569336,355.4134521484375,169.0,134.03128051757812,1.3630000352859497,16.170000076293945,74.0999984741211,27887294.46842595,14363025673660.0,220269.0,560833.0,18754775.0
2021-07-13,,,9710.0,32737.47,2583990657.5143604,,97102623.53515066,,92.75,355.4134521484375,169.22000122070312,133.0054931640625,1.4149999618530271,17.1200008392334,75.25,28926080.150108404,14363025673660.0,229916.0,542415.0,18755625.0
2021-07-14,8201651.0,21660.4901,8554.0,32820.5,2847291324.211062,,121378279.41893832,,92.41000366210938,356.0508117675781,171.0399932861328,134.5167236328125,1.3559999465942385,16.329999923706055,73.12999725341797,35713899.10215972,14363025673660.0,236217.0,564753.0,18756687.5
2021-07-15,,,6258.0,31867.46,3546057522.319202,,91390704.5036712,,92.62000274658205,353.5501403808594,171.07000732421875,136.00048828125,1.2970000505447388,17.010000228881836,71.6500015258789,26360965.372066207,14363025673660.0,226234.0,572802.0,18757487.5
2021-07-16,,,5696.0,31401.76,2855123418.417704,,107098481.84023967,,92.69000244140624,350.68658447265625,169.41000366210938,135.7440185546875,1.2999999523162842,18.450000762939453,71.80999755859375,30312671.303400345,14363025673660.0,223466.0,552751.0,18758425.0
2021-07-17,,,4658.0,31546.64,4054713463.0521975,,101997588.09440474,,,,,,,,,28583415.04251025,14348541098817.076,182047.0,458821.0,18759318.75
2021-07-18,,,5130.0,31806.3,1052594971.1817188,,97872242.0886884,,,,,,,,,28985344.26837008,13672594272814.0,161122.0,422214.0,18760218.75
2021-07-19,,,5924.0,30847.55,2991573664.253314,,115543619.13247934,20569.9,92.88999938964844,347.813232421875,169.61000061035156,138.72064208984375,1.180999994277954,22.5,66.41999816894531,33665753.26013767,13672594272814.0,226803.0,552678.0,18761281.25
2021-07-20,,,7079.0,29795.55,2934190502.6489563,,82919538.43624988,,92.97000122070312,351.85357666015625,169.38999938964844,137.38345336914062,1.2089999914169312,19.729999542236328,67.41999816894531,23622405.807595752,13672594272814.0,230509.0,571829.0,18762043.75
2021-07-21,8240530.0,21720.2004,6433.0,32139.48,3408086708.752928,,98551910.4365265,,92.75,354.5699768066406,168.75999450683594,135.643310546875,1.2799999713897705,17.90999984741211,70.30000305175781,28599770.53082254,13672594272814.0,235680.0,571507.0,18762950.0
2021-07-22,,,5976.0,32299.47,2584131350.756411,,103989257.2192314,,92.81999969482422,356.913818359375,169.08999633789062,136.9254913330078,1.2649999856948853,17.690000534057617,71.91000366210938,32359585.95660673,13672594272814.0,230282.0,571344.0,18763906.25
2021-07-23,,,6129.0,33637.92,2519917919.132724,,91755226.95814537,,92.91000366210938,361.0816345214844,168.55999755859375,136.00965881347656,1.2860000133514404,17.200000762939453,72.06999969482422,27972459.84596659,13672594272814.0,231130.0,581850.0,18764750.0
2021-07-24,,,4662.0,34282.56,1689884089.6329966,,104668925.56706952,,,,,,,,,33022007.456692237,13672594272814.0,198091.0,497255.0,18765712.5
2021-07-25,,,4802.0,35369.93,1824435371.4748769,,103989257.2192314,,,,,,,,,33196893.294046123,13672594272814.0,174535.0,440908.0,18766668.75
2021-07-26,,,7793.0,37269.52,8661331075.286484,,101950252.17571706,20522.0,92.6500015258789,361.3660278320313,168.16000366210938,135.6066131591797,1.2760000228881836,17.579999923706055,71.91000366210938,36493145.8849538,13672594272814.0,261950.0,644448.0,18767606.25
2021-07-27,,,6311.0,39496.69,7345558779.508659,,115543619.13247934,,92.43000030517578,357.38458251953125,168.44000244140625,137.05372619628906,1.2339999675750732,19.36000061035156,71.6500015258789,40625844.53592668,13672594272814.0,255221.0,600692.0,18768668.75
2021-07-28,8221473.0,21751.0731,5941.0,40030.01,6002881501.151431,,106707930.61058386,,92.31999969482422,358.7574157714844,169.2899932861328,137.06289672851562,1.2610000371932983,18.309999465942383,72.38999938964844,39723886.33306228,13672594272814.0,251223.0,605433.0,18769650.0
2021-07-29,,,7839.0,40030.52,8710173273.907516,,108746935.6540982,,91.86000061035156,359.3949279785156,171.1699981689453,136.3026580810547,1.2690000534057615,17.700000762939453,73.62000274658203,40901817.89725001,13672594272814.0,262612.0,620900.0,18770650.0
2021-07-30,,,7731.0,42231.83,3645326210.342276,,112824945.7411269,,92.16999816894533,357.5218811035156,169.82000732421875,136.94384765625,1.2389999628067017,18.239999771118164,73.94999694824219,42087445.1906185,13672594272814.0,255417.0,629903.0,18771687.5
2021-07-31,,,6963.0,41474.72,1924780316.6358085,,112465862.1258896,,,,,,,,,41621939.12190639,14319158983942.734,207348.0,532121.0,18772675.0
2021-08-01,,,7350.0,39870.76,1721720041.225241,,110975800.79118258,,,,,,,,,40874038.11368588,14496442856349.0,185157.0,474430.0,18773637.5
2021-08-02,,,10139.0,39158.53,3383600749.1596594,,103048957.87752669,20648.5,92.0500030517578,357.5512390136719,169.61000061035156,138.16526794433594,1.1740000247955322,19.459999084472656,71.26000213623047,35937889.12802676,14496442856349.0,239277.0,583866.0,18774531.25
2021-08-03,,,13021.0,38189.3,3774291695.678584,,121785132.03707698,,92.08000183105467,359.718505859375,169.49000549316406,138.23863220214844,1.1759999990463257,18.040000915527344,70.55999755859375,41637592.37890438,14496442856349.0,246198.0,593856.0,18775587.5
2021-08-04,8235073.0,21847.669,9353.0,39738.56,4094514095.095807,,98004603.29610927,,92.2699966430664,360.23828125,169.52999877929688,138.52288818359375,1.184000015258789,17.969999313354492,68.1500015258789,33520445.17127036,14496442856349.0,239596.0,587149.0,18776437.5
2021-08-05,,,7474.0,40888.18,3189301462.820454,,115299533.28954034,,92.23999786376952,362.5232849121094,168.86000061035156,137.8168182373047,1.2170000076293943,17.280000686645508,69.08999633789062,39935192.170622125,14496442856349.0,246175.0,614597.0,18777437.5
2021-08-06,,,5046.0,42852.18,4463338799.731509,,114578911.20648073,,92.8000030517578,360.9345397949219,164.63999938964844,135.51516723632812,1.2899999618530271,16.149999618530273,68.27999877929688,41573126.86150505,14496442856349.0,260810.0,636514.0,18778431.25
2021-08-07,,,4944.0,44617.96,2198372699.577692,,120343887.87095772,,,,,,,,,45850268.790412456,14496442856349.0,212229.0,529222.0,18779475.0
2021-08-08,,,4687.0,43827.75,2863365745.2230344,,113858289.12342106,,,,,,,,,44179354.81712923,14496442856349.0,191623.0,482998.0,18780462.5
2021-08-09,,,6363.0,46292.61,6121383053.705138,,109534556.62506332,20706.3,92.9499969482422,361.60150146484375,161.72000122070312,135.0290985107422,1.3170000314712524,16.719999313354492,66.4800033569336,43228448.21630561,14496442856349.0,252660.0,611235.0,18781412.5
2021-08-10,,,6553.0,45601.03,4488621499.916477,,118902643.70483848,,93.05999755859376,359.7478942871094,161.77000427246094,134.4055633544922,1.3420000076293943,16.790000915527344,68.29000091552734,48233368.67053298,14496442856349.0,260968.0,626461.0,18782443.75
2021-08-11,8257159.0,21858.697,7018.0,45556.69,5806136771.043135,,105931446.20976518,,92.91000366210938,359.1300964355469,164.0,134.322998046875,1.3289999961853027,16.170000076293945,69.25,42939210.62213866,14496442856349.0,262437.0,631031.0,18783362.5
2021-08-12,,,7562.0,44425.52,3433253898.4565864,,108813934.5420037,,93.04000091552734,360.4246215820313,164.0399932861328,134.10296630859375,1.3669999837875366,15.59000015258789,69.08999633789062,42929376.7834287,14496442856349.0,250961.0,605994.0,18784306.25
2021-08-13,,,7594.0,47832.93,3855116852.5439167,,108175319.62792765,,92.5199966430664,361.6897277832031,166.38999938964844,136.22128295898438,1.2970000505447388,15.449999809265137,68.44000244140625,42018438.48174473,15324761487407.408,260624.0,639596.0,18785193.75
2021-08-14,,,6550.0,47102.03,3157295026.044922,,126820808.5468918,,,,,,,,,48765927.53500252,15556093717703.0,209074.0,520081.0,18786218.75
2021-08-15,,,5872.0,47015.94,2430142554.508242,,140740165.58252627,,,,,,,,,53211493.46389551,15556093717703.0,186239.0,474649.0,18787356.25
2021-08-16,,,8839.0,45927.4,4336625433.375353,,124500915.7076194,20776.8,92.62999725341795,361.8465270996094,167.22000122070312,136.55136108398438,1.256999969482422,16.1200008392334,67.29000091552734,47962042.2573277,15556093717703.0,263529.0,628859.0,18788362.5
2021-08-17,,,7533.0,44684.43,2915373923.378095,,133007189.45161822,,93.12999725341795,358.6593933105469,166.97000122070312,136.496337890625,1.2580000162124634,17.90999984741211,66.58999633789062,51238797.93256642,15556093717703.0,257766.0,618951.0,18789437.5
2021-08-18,8342598.0,22007.959,7070.0,44714.54,4267113160.596617,,104395177.76725852,,93.13999938964844,355.2074584960937,167.10000610351562,136.95486450195312,1.2730000019073486,21.56999969482422,65.45999908447266,38733931.86284885,15556093717703.0,247333.0,604474.0,18790281.25
2021-08-19,,,9379.0,46761.49,3132624120.660245,,119087832.41598378,,93.56999969482422,356.9236145019531,166.61000061035156,137.96353149414062,1.2419999837875366,21.670000076293945,63.68999862670898,44064382.99067613,15556093717703.0,253447.0,613135.0,18791243.75
2021-08-20,,,6662.0,49336.45,5683508929.504638,,123727618.0945286,,93.5,360.6208190917969,166.6999969482422,138.05523681640625,1.2599999904632568,18.559999465942383,62.31999969482422,48449546.18566341,15556093717703.0,271837.0,676861.0,18792243.75
2021-08-21,,,5924.0,48867.87,4007697514.479291,,131460594.22543664,,,,,,,,,52705962.505506665,15556093717703.0,219407.0,555440.0,18793306.25
2021-08-22,,,6017.0,49289.71,1549564156.3142304,,126820808.5468918,,,,,,,,,50723143.42981716,15556093717703.0,190631.0,474281.0,18794331.25
2021-08-23,,,8294.0,49521.06,5800342005.268154,,152339629.77888831,20751.6,92.95999908447266,366.014404296875,168.72999572753906,137.96353149414062,1.2549999952316284,17.149999618530273,65.63999938964844,62783444.83914173,15556093717703.0,270736.0,648964.0,18795562.5
2021-08-24,,,8286.0,47690.54,4160097929.5734167,,119087832.41598378,,92.88999938964844,367.1322937011719,168.64999389648438,136.89059448242188,1.2899999618530271,17.219999313354492,67.54000091552734,48446097.43704099,15556093717703.0,263984.0,637990.0,18796525.0
2021-08-25,8332743.0,22018.4509,8169.0,48996.44,6052791787.804584,,130687447.2547367,,92.83000183105467,367.5540466308594,167.47999572753906,135.75352478027344,1.3420000076293943,16.790000915527344,68.36000061035156,48840322.24348587,16431142929372.8,263009.0,636566.0,18797525.0
2021-08-26,,,6963.0,46852.22,5354725344.593736,,127844614.11993945,,93.05999755859376,365.2200927734375,167.6699981689453,136.1295166015625,1.3420000076293943,18.84000015258789,67.41999816894531,44344740.93695561,17615033039279.0,258590.0,625141.0,18798437.5
2021-08-27,,,6613.0,49088.1,2921974573.376054,,127844614.11993945,,92.69000244140624,368.7701110839844,170.19000244140625,137.0557403564453,1.312000036239624,16.389999389648438,68.73999786376953,44045251.69675718,17615033039279.0,256813.0,619412.0,18799350.0
2021-08-28,,,5498.0,48918.9,1828986483.557936,,123466373.91035248,,,,,,,,,43653820.949328326,17615033039279.0,218268.0,538074.0,18800231.25
2021-08-29,,,5653.0,48794.26,1649218799.6469216,,136601094.53911337,,,,,,,,,48550300.09798564,17615033039279.0,191650.0,474721.0,18801206.25
2021-08-30,,,6397.0,46993.31,3839205627.542602,,118212485.65884812,20783.5,92.6500015258789,372.9085388183594,169.35000610351562,137.413330078125,1.284999966621399,16.190000534057617,69.20999908447266,41207632.496016696,17615033039279.0,250955.0,591561.0,18802050.0
2021-08-31,,,6591.0,47159.26,4079243403.911141,,126093318.03610466,,92.62999725341795,372.60455322265625,169.69000244140625,136.4779510498047,1.3040000200271606,16.479999542236328,68.5,43189750.75463795,17615033039279.0,271163.0,656399.0,18802950.0
2021-09-01,8349173.0,22096.9763,6047.0,48840.01,5449363613.813484,,119963781.7426829,,92.4499969482422,373.2223205566406,169.6999969482422,136.70657348632812,1.3020000457763672,16.110000610351562,68.58999633789062,41665458.82355731,17615033039279.0,280865.0,682571.0,18803806.25
2021-09-02,,,7047.0,49280.77,6517047229.253141,,130471558.2456916,,92.2300033569336,373.0458679199219,169.25,137.30340576171875,1.2940000295639038,16.40999984741211,69.98999786376953,47307177.29767034,17615033039279.0,289900.0,714181.0,18804737.5
2021-09-03,,,7594.0,50019.51,4887254784.221797,,129595910.20377424,,92.04000091552734,374.1932067871094,171.05999755859375,136.05467224121094,1.3220000267028809,16.40999984741211,69.29000091552734,47116728.859512806,17615033039279.0,283991.0,686568.0,18805662.5
2021-09-04,,,6419.0,49935.29,2397543151.0204377,,135725446.49719596,,,,,,,,,49149539.307198,17615033039279.0,227732.0,574763.0,18806631.25
2021-09-05,,,7064.0,51784.16,1996712056.7162683,,143606278.8744525,,,,,,,,,52134864.51670021,17615033039279.0,205066.0,506792.0,18807656.25
2021-09-06,,,7842.0,52693.32,4374020789.212579,,150611463.20979166,20925.4,,,,,,,,57266555.76617543,17615033039279.0,268877.0,627019.0,18808731.25
2021-09-07,,,11826.0,46856.31,7058595281.0081625,,133974150.4133612,,92.5199966430664,374.72271728515625,167.7100067138672,134.90696716308594,1.3700000047683716,18.13999938964844,68.3499984741211,50271634.77666399,17615033039279.0,276624.0,662890.0,18809687.5
2021-09-08,8357314.0,22066.4348,11392.0,46073.45,4580072991.3477335,,129910433.67934506,,92.6500015258789,373.41845703125,167.2899932861328,135.82522583007812,1.3339999914169312,17.959999084472656,69.30000305175781,41770433.46465715,18403887482923.09,270483.0,653910.0,18810575.0
2021-09-09,,,11350.0,46392.85,5369011441.333743,,125412870.36132078,,92.4800033569336,372.1338195800781,168.02999877929688,137.46865844726562,1.2990000247955322,18.799999237060547,68.13999938964844,40368816.125831656,18415156832118.0,274384.0,691292.0,18811431.25
2021-09-10,,,9483.0,44853.1,6739492372.85368,,124497447.94992428,,92.58000183105467,369.3094482421875,167.17999267578125,136.25672912597656,1.340999960899353,20.950000762939453,69.72000122070312,39761194.02916377,18415156832118.0,261371.0,640477.0,18812281.25
2021-09-11,,,6709.0,45166.12,1962148896.9097495,,135482516.8866823,,,,,,,,,42455401.022459485,18415156832118.0,218445.0,552535.0,18813206.25
2021-09-12,,,8441.0,46049.72,1526288179.0431836,,134567094.4752858,,,,,,,,,42869858.34315411,18415156832118.0,192691.0,495873.0,18814125.0
2021-09-13,,,7551.0,44958.56,4380249885.695589,,145552163.4120438,20970.1,92.62000274658205,369.0544738769531,167.74000549316406,137.08302307128906,1.3240000009536743,19.3700008392334,70.44999694824219,45344744.03230823,18415156832118.0,255970.0,609049.0,18815118.75
2021-09-14,,,8222.0,47129.01,4477699681.242835,,153790965.11461234,,92.6500015258789,368.0051879882813,168.82000732421875,138.74493408203125,1.2769999504089355,19.459999084472656,70.45999908447266,49469863.80813275,18415156832118.0,268127.0,646621.0,18816168.75
2021-09-15,8448770.0,22175.0107,8416.0,48148.45,3796133575.7956142,,129989982.41830328,,92.48999786376952,370.7411804199219,167.8300018310547,138.2583465576172,1.3040000200271606,18.18000030517578,72.61000061035156,43026873.39652887,18415156832118.0,268957.0,654103.0,18817056.25
2021-09-16,,,8772.0,47764.47,4153268623.605117,,124497447.94992428,,92.86000061035156,370.9961853027344,164.02999877929688,137.62472534179688,1.3309999704360962,18.690000534057617,72.61000061035156,41447857.65982055,18415156832118.0,271223.0,673139.0,18817906.25
2021-09-17,,,10409.0,47297.98,3314093143.0119085,,134567094.4752858,,93.1999969482422,366.6027526855469,163.77000427246094,136.9636688232422,1.3700000047683716,20.809999465942383,71.97000122070312,45000740.70677981,18415156832118.0,271040.0,652602.0,18818825.0
2021-09-18,,,9572.0,48312.46,1874207408.5200129,,141890473.7664578,,,,,,,,,47817679.60133659,18415156832118.0,227661.0,561878.0,18819793.75
2021-09-19,,,9910.0,47251.76,1797162881.967694,,146467585.8234403,,,,,,,,,48131991.96049828,18415156832118.0,200516.0,501580.0,18820793.75
2021-09-20,,,9938.0,42925.46,5693199638.620351,,150129275.4690263,20925.4,93.23999786376952,359.0276184082031,164.94000244140625,138.66229248046875,1.309000015258789,25.709999084472656,70.29000091552734,46493150.40505981,18415156832118.0,270233.0,645684.0,18821818.75
2021-09-21,,,10885.0,40709.59,3816937965.8233886,,113928907.4435182,,93.1999969482422,359.4693603515625,166.0399932861328,138.54296875,1.3240000009536743,24.36000061035156,70.55999755859375,33328734.036510628,18632996500113.82,244568.0,596757.0,18822587.5
2021-09-22,8489824.0,22171.8116,11663.0,43576.15,3589501923.128757,,126546633.84005068,,93.45999908447266,362.8269348144531,165.4199981689453,139.3693084716797,1.3359999656677246,20.8700008392334,72.2300033569336,36087715.34087247,18997641161759.0,275235.0,645903.0,18823425.0
2021-09-23,,,14474.0,44893.87,3583461959.843438,,155822347.6388684,,93.0999984741211,366.1748046875,163.50999450683594,136.21994018554688,1.409999966621399,18.6299991607666,73.30000305175781,46022168.07568965,18997641161759.0,268689.0,642773.0,18824456.25
2021-09-24,,,32510.0,42848.41,4656807424.158868,,139767923.94274256,,93.33000183105467,366.5183410644531,163.3000030517578,134.88864135742188,1.4600000381469729,17.75,73.9800033569336,40572791.52640917,18997641161759.0,277565.0,679045.0,18825381.25
2021-09-25,,,30993.0,42721.91,1498517647.7164574,,135990412.4848306,,,,,,,,,38679199.26482163,18997641161759.0,212575.0,536442.0,18826281.25
2021-09-26,,,30831.0,43201.79,2604107988.964765,,131268523.16244064,,,,,,,,,38084247.824875385,18997641161759.0,195560.0,494512.0,18827150.0
2021-09-27,,,22314.0,42187.51,3527097521.66913,,146378568.99408844,20835.9,93.37999725341795,363.59271240234375,163.63999938964844,134.39283752441406,1.4839999675750732,18.76000022888184,75.44999694824219,43218816.609998696,18997641161759.0,255873.0,613346.0,18828118.75
2021-09-28,,,26935.0,41056.79,3691508332.497973,,143545435.4006545,,93.7699966430664,353.3039855957031,162.0500030517578,132.29934692382812,1.534000039100647,23.25,75.29000091552734,40399023.488103874,18997641161759.0,262292.0,620834.0,18829068.75
2021-09-29,8447981.0,22197.2056,10394.0,41539.43,3012885641.9155345,,122769122.38213871,,94.33999633789062,352.7247314453125,161.32000732421875,132.5289306640625,1.5410000085830688,22.559999465942383,74.83000183105469,34503900.23399902,18997641161759.0,241991.0,589252.0,18829881.25
2021-09-30,,,6413.0,43829.34,4504376486.984763,,161488614.82573634,,94.25,351.4288024902344,164.22000122070312,132.5105743408203,1.5290000438690186,23.13999938964844,75.02999877929688,46789306.0477054,18997641161759.0,293074.0,706763.0,18830950.0
2021-10-01,,,6737.0,48164.35,4232654754.308391,24654.603,132212901.0269186,,94.04000091552734,353.6082458496094,164.58999633789062,133.62570190429688,1.4789999723434448,21.100000381469727,75.87999725341797,40884975.737541296,18997641161759.0,277042.0,697433.0,18831825.0
2021-10-02,,,7647.0,47669.02,3853142042.520053,,177543038.52186212,,,,,,,,,56739068.27785237,18997641161759.0,259961.0,631501.0,18833000.0
2021-10-03,,,9215.0,48234.05,1994398643.279512,,141656679.6716985,,,,,,,,,45436120.54418755,18997641161759.0,218112.0,553275.0,18833937.5
2021-10-04,,,9297.0,49276.91,4985789606.153524,,147411968.39584854,21041.4,93.80999755859376,346.18621826171875,165.36000061035156,133.2855224609375,1.4809999465942385,22.959999084472656,77.62000274658203,47639372.8347704,19009120698769.46,268955.0,650133.0,18834912.5
2021-10-05,,,11074.0,51504.27,5416025038.27413,,162177735.83152118,,93.9800033569336,350.859375,164.58999633789062,131.9984588623047,1.5290000438690186,21.299999237060547,78.93000030517578,52076953.33832859,19893045048575.0,312538.0,729159.0,18835937.5
2021-10-06,8464032.0,22264.4271,12084.0,55345.85,6336189181.684711,,129544410.9385932,,94.2699966430664,353.10760498046875,165.02999877929688,132.7431640625,1.52400004863739,21.0,77.43000030517578,43942894.69732487,19893045048575.0,267749.0,657752.0,18836756.25
2021-10-07,,,9923.0,53797.21,7063813953.370817,,139433297.2697835,,94.22000122070312,356.3473815917969,164.16000366210938,131.35498046875,1.5709999799728394,19.540000915527344,78.30000305175781,49405388.008102894,19893045048575.0,325875.0,784172.0,18837637.5
2021-10-08,,,9891.0,53949.29,6223589466.505166,,118666635.97428384,,94.06999969482422,354.5704040527344,164.22999572753906,130.43560791015625,1.6050000190734863,18.770000457763672,79.3499984741211,41966394.78213781,19893045048575.0,280028.0,689788.0,18838387.5
2021-10-09,,,8306.0,54968.04,2464860372.5671453,,148333294.9678548,,,,,,,,,52134455.4356277,19893045048575.0,246189.0,620238.0,18839325.0
2021-10-10,,,8435.0,54700.24,2347027649.361444,,157233292.66592607,,,,,,,,,55625852.15177321,19893045048575.0,211506.0,536877.0,18840318.75
2021-10-11,,,9913.0,57498.8,5135609835.395792,,144377740.43537864,21066.3,94.31999969482422,351.8509826660156,163.9199981689453,130.10462951660156,1.6139999628067017,20.0,80.5199966430664,52898159.498963125,19893045048575.0,280184.0,676676.0,18841231.25
2021-10-12,,,10404.0,56010.9,6366837726.366944,,132511076.83795026,,94.5199966430664,350.6238098144531,164.66000366210938,132.32940673828125,1.5800000429153442,19.850000381469727,80.63999938964844,48626582.2756845,19893045048575.0,274155.0,673664.0,18842068.75
2021-10-13,8480942.0,22316.9328,10577.0,57369.0,4979962944.730588,,167122178.99711636,,94.08000183105467,353.4316101074219,167.58999633789062,133.61656188964844,1.5490000247955322,18.63999938964844,80.44000244140625,60196305.44825861,19893045048575.0,288916.0,677323.0,18843125.0
2021-10-14,,,8343.0,57359.21,5891473872.459068,,135477742.7373074,,93.95999908447266,359.9406433105469,168.0,134.1129608154297,1.5190000534057615,16.860000610351562,81.30999755859375,51775839.05997654,19893045048575.0,282383.0,690594.0,18843981.25
2021-10-15,,,9243.0,61684.96,8109890836.895517,,139433297.2697835,,93.94000244140624,362.2084655761719,165.3300018310547,133.3314971923828,1.5759999752044678,16.299999237060547,82.27999877929688,54670343.84247817,19893045048575.0,297746.0,744869.0,18844862.5
2021-10-16,,,9199.0,60877.77,4071153200.68119,,131522188.20483124,,,,,,,,,51917022.70940908,19893045048575.0,270052.0,674026.0,18845693.75
2021-10-17,,,7690.0,61520.54,2583118319.7704897,,158222181.29904512,,,,,,,,,61555796.558050446,19893045048575.0,215883.0,559522.0,18846693.75
2021-10-18,,,9092.0,62038.16,6507541620.990585,,146534419.32302314,21142.0,93.9499969482422,365.8507995605469,164.9199981689453,133.95669555664062,1.5839999914169312,16.309999465942383,82.44000244140625,58173901.823325954,19917361849675.438,285368.0,693822.0,18847618.75
2021-10-19,,,8104.0,64283.97,7660166168.948563,,154737198.72913387,,93.79000091552734,368.6193237304688,165.4499969482422,132.1088409423828,1.6349999904632568,15.699999809265137,82.95999908447266,61804734.85684274,20082460130831.0,312018.0,743673.0,18848587.5
2021-10-20,8564943.0,22368.4068,9733.0,66021.02,8272914781.251759,,148747371.68155453,,93.55999755859376,368.1382751464844,166.89999389648438,131.21701049804688,1.6360000371932983,15.489999771118164,83.87000274658203,61742492.207179874,20082460130831.0,291813.0,713105.0,18849518.75
2021-10-21,,,8412.0,62283.96,10401915938.665771,,147749067.17362463,,93.7699966430664,370.3864440917969,166.75,131.060791015625,1.6759999990463257,15.010000228881836,82.5,60807152.14749298,20082460130831.0,320743.0,765389.0,18850443.75
2021-10-22,,,6671.0,60693.59,6910857031.200808,,157732112.25292358,,93.61000061035156,367.27435302734375,167.77000427246094,132.50411987304688,1.6549999713897705,15.43000030517578,83.76000213623047,63205405.89871215,20082460130831.0,287550.0,693316.0,18851431.25
2021-10-23,,,7134.0,61313.09,2756385871.7599506,,144754153.64983496,,,,,,,,,56004608.35231812,20082460130831.0,223941.0,597144.0,18852337.5
2021-10-24,,,9010.0,60863.56,3236266687.87158,,152740589.71327412,,,,,,,,,58596760.65179703,20082460130831.0,211220.0,554996.0,18853293.75
2021-10-25,,,9179.0,63089.04,5639331920.894306,,181691420.4432411,21030.0,93.80999755859376,371.0344543457031,168.92999267578125,132.30189514160156,1.6349999904632568,15.239999771118164,83.76000213623047,74417752.58679873,20082460130831.0,284680.0,704167.0,18854431.25
2021-10-26,,,8761.0,60315.68,4843465176.665527,,149745676.18948442,,93.9499969482422,372.2026977539063,167.67999267578125,133.3959197998047,1.61899995803833,15.979999542236328,84.6500015258789,59364122.89428637,20082460130831.0,294029.0,715943.0,18855368.75
2021-10-27,8556181.0,22376.561,8175.0,58464.42,6142467781.29035,,156733807.7449937,,93.86000061035156,373.0666809082031,168.1199951171875,135.8229217529297,1.5290000438690186,16.979999542236328,82.66000366210938,59080371.713124186,20082460130831.0,292114.0,715873.0,18856350.0
2021-10-28,,,11035.0,60610.11,6817487230.179183,,152740589.71327412,,93.3499984741211,377.2096557617188,168.0800018310547,135.36325073242188,1.5679999589920044,16.530000686645508,82.80999755859375,58309865.54726451,20082460130831.0,295558.0,749957.0,18857306.25
2021-10-29,,,10106.0,62282.5,9086217833.395288,,170710070.85601223,,94.12000274658205,379.0651550292969,166.64999389648438,135.7769775390625,1.5570000410079956,16.260000228881836,83.56999969482422,68395070.2356678,20082460130831.0,305733.0,758210.0,18858375.0
2021-10-30,,,9853.0,61891.91,3024703684.481092,,154737198.72913387,,,,,,,,,60386548.96774499,20082460130831.0,252061.0,666759.0,18859343.75
2021-10-31,,,5940.0,61349.75,3075083985.1806726,,140175299.14944655,,,,,,,,,53663037.31103792,20286661027549.07,217435.0,574308.0,18860212.5
2021-11-01,,,6769.0,60960.98,7239359626.762486,,159350397.00608382,21173.4,93.87999725341795,380.3611145019531,167.52000427246094,134.7993927001953,1.5750000476837158,16.40999984741211,84.05000305175781,57638512.187306106,21659344833265.0,293282.0,732119.0,18861137.5
2021-11-02,,,10681.0,63260.05,8525610065.692273,,170117315.72271112,,94.08999633789062,381.9515686035156,167.16000366210938,135.3977508544922,1.5490000247955322,16.030000686645508,83.91000366210938,62861190.1269139,21659344833265.0,297402.0,736296.0,18862125.0
2021-11-03,8574871.0,22447.4953,7205.0,62929.93,7935879531.750709,,173347391.33769932,,93.86000061035156,386.0062561035156,165.77000427246094,133.9985809326172,1.5789999961853027,15.100000381469728,80.86000061035156,64240988.99089417,21659344833265.0,288746.0,724143.0,18863131.25
2021-11-04,,,6788.0,61448.47,4812348605.691654,,153966937.6477702,,94.3499984741211,390.9542236328125,167.64999389648438,135.40696716308594,1.52400004863739,15.4399995803833,78.80999755859375,56277841.55081707,21659344833265.0,289141.0,729141.0,18864025.0
2021-11-05,,,6785.0,61019.66,6435250914.315516,,166887240.1077229,,94.31999969482422,391.3273620605469,169.83999633789062,137.43202209472656,1.4529999494552612,16.479999542236328,81.2699966430664,60649721.91761671,21659344833265.0,285946.0,721315.0,18864993.75
