Date,USD_OnChain_Volume,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews
2021-07-04,1515363756.6394658,171850.0,467442.0,11205.0,35.0
2021-07-05,2169927055.3384056,223760.0,547735.0,11598.0,38.0
2021-07-06,2346543660.266684,228279.0,579824.0,12040.0,34.0
2021-07-07,2415077701.787478,221227.0,568382.0,10146.0,38.0
2021-07-08,3349209076.6624417,230719.0,580441.0,10654.0,37.0
2021-07-09,2552942232.963585,227511.0,569423.0,11446.0,30.0
2021-07-10,1104335807.3131185,187263.0,485683.0,11883.0,41.0
2021-07-11,1361224001.4296572,166144.0,436977.0,13749.0,43.0
2021-07-12,3530030646.398229,220269.0,560833.0,13674.0,35.0
2021-07-13,2583990657.5143604,229916.0,542415.0,14775.0,42.0
2021-07-14,2847291324.211062,236217.0,564753.0,12604.0,48.0
2021-07-15,3546057522.319202,226234.0,572802.0,10945.0,28.0
2021-07-16,2855123418.417704,223466.0,552751.0,10100.0,37.0
2021-07-17,4054713463.0521975,182047.0,458821.0,9408.0,42.0
2021-07-18,1052594971.1817188,161122.0,422214.0,10045.0,37.0
2021-07-19,2991573664.253314,226803.0,552678.0,10655.0,42.0
2021-07-20,2934190502.6489563,230509.0,571829.0,12307.0,27.0
2021-07-21,3408086708.752928,235680.0,571507.0,11546.0,33.0
2021-07-22,2584131350.756411,230282.0,571344.0,11413.0,36.0
2021-07-23,2519917919.132724,231130.0,581850.0,10979.0,24.0
2021-07-24,1689884089.6329966,198091.0,497255.0,9881.0,20.0
2021-07-25,1824435371.4748769,174535.0,440908.0,11126.0,32.0
2021-07-26,8661331075.286484,261950.0,644448.0,14532.0,32.0
2021-07-27,7345558779.508659,255221.0,600692.0,11783.0,18.0
2021-07-28,6002881501.151431,251223.0,605433.0,11142.0,37.0
2021-07-29,8710173273.907516,262612.0,620900.0,13381.0,34.0
2021-07-30,3645326210.342276,255417.0,629903.0,12774.0,31.0
2021-07-31,1924780316.6358085,207348.0,532121.0,12478.0,35.0
2021-08-01,1721720041.225241,185157.0,474430.0,12926.0,39.0
2021-08-02,3383600749.1596594,239277.0,583866.0,15485.0,48.0
2021-08-03,3774291695.678584,246198.0,593856.0,18110.0,68.0
2021-08-04,4094514095.095807,239596.0,587149.0,13627.0,54.0
2021-08-05,3189301462.820454,246175.0,614597.0,11626.0,54.0
2021-08-06,4463338799.731509,260810.0,636514.0,9410.0,28.0
2021-08-07,2198372699.577692,212229.0,529222.0,10078.0,25.0
2021-08-08,2863365745.2230344,191623.0,482998.0,9925.0,42.0
2021-08-09,6121383053.705138,252660.0,611235.0,11882.0,30.0
2021-08-10,4488621499.916477,260968.0,626461.0,12310.0,31.0
2021-08-11,5806136771.043135,262437.0,631031.0,12838.0,31.0
2021-08-12,3433253898.4565864,250961.0,605994.0,13198.0,54.0
2021-08-13,3855116852.5439167,260624.0,639596.0,12960.0,32.0
2021-08-14,3157295026.044922,209074.0,520081.0,12299.0,27.0
2021-08-15,2430142554.508242,186239.0,474649.0,11566.0,35.0
2021-08-16,4336625433.375353,263529.0,628859.0,14434.0,33.0
2021-08-17,2915373923.378095,257766.0,618951.0,12786.0,25.0
2021-08-18,4267113160.596617,247333.0,604474.0,12125.0,33.0
2021-08-19,3132624120.660245,253447.0,613135.0,13522.0,34.0
2021-08-20,5683508929.504638,271837.0,676861.0,11436.0,40.0
2021-08-21,4007697514.479291,219407.0,555440.0,10986.0,32.0
2021-08-22,1549564156.3142304,190631.0,474281.0,11124.0,28.0
2021-08-23,5800342005.268154,270736.0,648964.0,13899.0,37.0
2021-08-24,4160097929.5734167,263984.0,637990.0,13776.0,47.0
2021-08-25,6052791787.804584,263009.0,636566.0,13483.0,43.0
2021-08-26,5354725344.593736,258590.0,625141.0,11902.0,30.0
2021-08-27,2921974573.376054,256813.0,619412.0,11378.0,38.0
2021-08-28,1828986483.557936,218268.0,538074.0,10520.0,38.0
2021-08-29,1649218799.6469216,191650.0,474721.0,10645.0,39.0
2021-08-30,3839205627.542602,250955.0,591561.0,11012.0,39.0
2021-08-31,4079243403.911141,271163.0,656399.0,11297.0,38.0
2021-09-01,5449363613.813484,280865.0,682571.0,10694.0,29.0
2021-09-02,6517047229.253141,289900.0,714181.0,12081.0,79.0
2021-09-03,4887254784.221797,283991.0,686568.0,12579.0,21.0
2021-09-04,2397543151.0204377,227732.0,574763.0,11663.0,33.0
2021-09-05,1996712056.7162683,205066.0,506792.0,13271.0,33.0
2021-09-06,4374020789.212579,268877.0,627019.0,12968.0,41.0
2021-09-07,7058595281.0081625,276624.0,662890.0,21755.0,37.0
2021-09-08,4580072991.3477335,270483.0,653910.0,20941.0,36.0
2021-09-09,5369011441.333743,274384.0,691292.0,19133.0,31.0
2021-09-10,6739492373.0,261371.0,640477.0,16081.0,39.0
2021-09-11,1962148896.9097493,218445.0,552535.0,12856.0,47.0
2021-09-12,1526288179.0431836,192691.0,495873.0,14603.0,37.0
2021-09-13,4380249885.695589,255970.0,609049.0,13470.0,41.0
2021-09-14,4477699681.242835,268127.0,646621.0,13757.0,53.0
2021-09-15,3796133575.7956142,268957.0,654103.0,13803.0,36.0
2021-09-16,4153268623.605117,271223.0,673139.0,14630.0,39.0
2021-09-17,3314093143.0119085,271040.0,652602.0,15599.0,49.0
2021-09-18,1874207408.5200129,227661.0,561878.0,16884.0,33.0
2021-09-19,1797162881.967694,200516.0,501580.0,16199.0,52.0
2021-09-20,5693199638.620351,270233.0,645684.0,15770.0,33.0
2021-09-21,3816937965.8233886,244568.0,596757.0,16592.0,47.0
2021-09-22,3589501923.128757,275235.0,645903.0,16831.0,39.0
2021-09-23,3583461959.843438,268689.0,642773.0,21236.0,38.0
2021-09-24,4656807424.158868,277565.0,679045.0,39384.0,38.0
2021-09-25,1498517647.7164574,212575.0,536442.0,37543.0,34.0
2021-09-26,2604107988.964765,195560.0,494512.0,36710.0,44.0
2021-09-27,3527097522.0,255873.0,613346.0,27880.0,42.0
2021-09-28,3691508332.497973,262292.0,620834.0,31712.0,37.0
2021-09-29,3012885641.9155345,241991.0,589252.0,14282.0,44.0
2021-09-30,4504376486.984763,293074.0,706763.0,10945.0,45.0
2021-10-01,4232654754.308391,277042.0,697433.0,11741.0,43.0
2021-10-02,3853142042.520053,259961.0,631501.0,12986.0,40.0
2021-10-03,1994398643.279512,218112.0,553275.0,14515.0,32.0
2021-10-04,4985789606.153524,268955.0,650133.0,14678.0,38.0
2021-10-05,5416025038.0,312538.0,729159.0,17049.0,37.0
2021-10-06,6336189181.684711,267749.0,657752.0,18090.0,47.0
2021-10-07,7063813953.370817,325875.0,784172.0,15992.0,59.0
2021-10-08,6223589466.505166,280028.0,689788.0,16157.0,37.0
2021-10-09,2464860372.5671453,246189.0,620238.0,14670.0,43.0
2021-10-10,2347027649.361444,211506.0,536877.0,14524.0,52.0
2021-10-11,5135609835.395792,280184.0,676676.0,15591.0,39.0
2021-10-12,6366837726.366944,274155.0,673664.0,16285.0,42.0
2021-10-13,4979962944.730588,288916.0,677323.0,16112.0,50.0
2021-10-14,5891473872.459068,282383.0,690594.0,14075.0,44.0
2021-10-15,8109890836.895517,297746.0,744869.0,16329.0,36.0
2021-10-16,4071153201.0,270052.0,674026.0,16108.0,39.0
2021-10-17,2583118319.7704897,215883.0,559522.0,14794.0,83.0
2021-10-18,6507541620.990585,285368.0,693822.0,16011.0,174.0
2021-10-19,7660166168.948563,312018.0,743673.0,15365.0,30.0
2021-10-20,8272914781.251759,291813.0,713105.0,19033.0,49.0
2021-10-21,10401915938.665771,320743.0,765389.0,17364.0,55.0
2021-10-22,6910857031.200808,287550.0,693316.0,14741.0,60.0
2021-10-23,2756385871.7599506,223941.0,597144.0,14654.0,100.0
2021-10-24,3236266688.0,211220.0,554996.0,17498.0,87.0
2021-10-25,5639331920.894306,284680.0,704167.0,16078.0,157.0
2021-10-26,4843465176.665527,294029.0,715943.0,17552.0,97.0
2021-10-27,6142467781.0,292114.0,715873.0,18158.0,56.0
2021-10-28,6817487230.179183,295558.0,749957.0,21331.0,51.0
2021-10-29,9086217833.395288,305733.0,758210.0,19159.0,64.0
2021-10-30,3024703684.481092,252061.0,666759.0,18101.0,67.0
2021-10-31,3075083985.1806726,217435.0,574308.0,13973.0,77.0
2021-11-01,7239359626.762486,293282.0,732119.0,14999.0,98.0
2021-11-02,8525610065.692273,297402.0,736296.0,19306.0,80.0
2021-11-03,7935879531.750709,288746.0,724143.0,15246.0,81.0
2021-11-04,4812348605.691654,289141.0,729141.0,14206.0,89.0
2021-11-05,6435250914.315516,285946.0,721315.0,14764.0,64.0
2021-11-06,2757510648.0,236233.0,623103.0,13709.0,162.0
2021-11-07,2452500859.5113378,226128.0,591980.0,13678.0,136.0
2021-11-08,7868335326.849565,285806.0,707131.0,16327.0,161.0
2021-11-09,8511741829.845534,335411.0,796734.0,19110.0,96.0
2021-11-10,6732821876.0,301025.0,743397.0,18656.0,76.0
2021-11-11,5229229610.491692,293665.0,724206.0,17425.0,120.0
2021-11-12,6291969519.770697,282049.0,697196.0,16934.0,126.0
2021-11-13,2739693247.9953685,238634.0,628022.0,16601.0,96.0
2021-11-14,2187474680.911869,224016.0,582647.0,17591.0,91.0
2021-11-15,5704920149.179018,288435.0,708944.0,17723.0,73.0
2021-11-16,10498129183.520773,301103.0,740829.0,19544.0,65.0
2021-11-17,7480898358.629728,290390.0,708703.0,17990.0,193.0
2021-11-18,10213009488.771072,293867.0,725020.0,18127.0,111.0
2021-11-19,6049553193.0,284719.0,713194.0,15971.0,102.0
2021-11-20,2884513913.260687,249652.0,634393.0,13771.0,94.0
2021-11-21,2590670066.785476,222949.0,586185.0,13363.0,111.0
2021-11-22,7023168183.001444,279165.0,676350.0,15079.0,95.0
2021-11-23,6167254618.969019,283401.0,700954.0,16900.0,105.0
2021-11-24,5700109165.167301,298909.0,737069.0,19028.0,93.0
2021-11-25,8960165966.469158,287496.0,741152.0,15544.0,81.0
2021-11-26,11684205362.31924,292645.0,742035.0,15051.0,97.0
2021-11-27,2469579561.408766,240759.0,619406.0,14226.0,80.0
2021-11-28,1876057612.1335888,213768.0,560812.0,13007.0,76.0
2021-11-29,7530278019.9418335,301297.0,727580.0,14656.0,72.0
2021-11-30,6028906432.161463,293876.0,737531.0,15163.0,54.0
2021-12-01,8653248451.0,288422.0,727357.0,13346.0,51.0
2021-12-02,7681001473.682921,313261.0,781370.0,13423.0,63.0
2021-12-03,5995006290.502215,290139.0,738749.0,12765.0,55.0
2021-12-04,7581447200.454808,253674.0,697287.0,17002.0,57.0
2021-12-05,3421960961.3978696,215213.0,588178.0,14847.0,62.0
2021-12-06,7568392055.448132,284467.0,701524.0,15131.0,69.0
2021-12-07,6656838608.239965,288343.0,725368.0,17064.0,53.0
2021-12-08,6017762761.471306,266110.0,660440.0,15302.0,63.0
2021-12-09,7507375135.427462,282775.0,707394.0,13237.0,53.0
2021-12-10,4646748174.122106,271375.0,716381.0,11216.0,50.0
2021-12-11,,225733.0,599422.0,10696.0,42.0
2021-12-12,1275484167.4894624,214808.0,567489.0,12124.0,90.0
2021-12-13,4853087723.234491,278211.0,690479.0,12747.0,62.0
2021-12-14,4698418162.0,278275.0,684529.0,13406.0,49.0
2021-12-15,3686557930.097905,281103.0,707659.0,12173.0,65.0
2021-12-16,4310775515.150582,256206.0,664445.0,11164.0,46.0
2021-12-17,4982379395.599065,263495.0,660755.0,10837.0,43.0
2021-12-18,2953090166.838448,239170.0,616818.0,9933.0,50.0
2021-12-19,1192663841.0107796,206719.0,557914.0,9553.0,39.0
2021-12-20,5179702380.911862,266947.0,678671.0,10903.0,39.0
2021-12-21,,304713.0,747663.0,10400.0,40.0
2021-12-22,4726284071.0,288495.0,719298.0,10356.0,47.0
2021-12-23,6161478519.530808,291799.0,744101.0,9643.0,44.0
2021-12-24,,260565.0,678663.0,9335.0,45.0
2021-12-25,5400013382.068076,207803.0,580922.0,8953.0,50.0
2021-12-26,1467023519.278454,198574.0,574433.0,10100.0,53.0
2021-12-27,4021079891.073629,249548.0,674082.0,10648.0,51.0
2021-12-28,4649088409.620785,265422.0,729388.0,10617.0,47.0
2021-12-29,6252375351.267551,276083.0,741024.0,11142.0,51.0
2021-12-30,4495058364.967323,245021.0,679386.0,11095.0,56.0
2021-12-31,8132766321.979922,269540.0,703405.0,9080.0,52.0
2022-01-01,2251115696.6149817,186834.0,512154.0,9033.0,35.0
2022-01-02,1452133098.9064906,196865.0,534857.0,10217.0,46.0
2022-01-03,2876707531.398016,234793.0,630932.0,13036.0,38.0
2022-01-04,6318179076.736239,274544.0,680570.0,12651.0,87.0
2022-01-05,4120168493.174364,272155.0,698013.0,11984.0,72.0
2022-01-06,6001701242.969663,264899.0,690161.0,13450.0,72.0
2022-01-07,5738802120.501829,255381.0,667941.0,13589.0,57.0
2022-01-08,1793479669.1852405,223920.0,591014.0,12061.0,56.0
2022-01-09,1714179077.4363956,210143.0,568134.0,11807.0,82.0
2022-01-10,4284557316.178955,266743.0,672264.0,12967.0,48.0
2022-01-11,5047411626.824847,277698.0,694475.0,13221.0,44.0
2022-01-12,4190460072.275624,271933.0,679922.0,11704.0,74.0
2022-01-13,4128979408.8463817,274515.0,695923.0,11404.0,43.0
2022-01-14,4033611360.880057,270882.0,688859.0,10644.0,45.0
2022-01-15,1544258174.202277,234373.0,619262.0,9851.0,35.0
2022-01-16,1212228816.9349115,216151.0,569876.0,10359.0,53.0
2022-01-17,3617010045.4515376,258141.0,638947.0,11529.0,56.0
2022-01-18,3467788987.631183,265057.0,654446.0,11581.0,58.0
2022-01-19,6283645420.733321,270334.0,663454.0,11630.0,54.0
2022-01-20,4889817377.076394,271265.0,683613.0,11580.0,60.0
2022-01-21,9008771355.0,272348.0,721363.0,15015.0,61.0
2022-01-22,5255522709.505004,250294.0,662382.0,18268.0,53.0
2022-01-23,2570198094.106021,203986.0,554355.0,14545.0,51.0
2022-01-24,7041455187.922009,270712.0,668850.0,16659.0,64.0
2022-01-25,4793129267.316919,265128.0,653685.0,15779.0,70.0
2022-01-26,4724487375.564173,261070.0,648504.0,15259.0,38.0
2022-01-27,5371981515.875196,255925.0,648622.0,15806.0,55.0
2022-01-28,4157373396.2608657,264609.0,680599.0,14173.0,52.0
2022-01-29,4795236874.619529,231038.0,595231.0,13260.0,70.0
2022-01-30,6463007676.0,207173.0,553241.0,12472.0,42.0
2022-01-31,4888913631.257135,263410.0,671364.0,13158.0,63.0
2022-02-01,8106321716.426824,272984.0,687763.0,16337.0,57.0
2022-02-02,2772975354.8362947,278985.0,680004.0,14185.0,66.0
2022-02-03,3817962311.6168633,265344.0,664854.0,13269.0,61.0
2022-02-04,4038621760.862401,247946.0,651781.0,12298.0,52.0
2022-02-05,3223821586.260241,258646.0,673249.0,12046.0,44.0
2022-02-06,1779702571.4899006,219196.0,569036.0,11634.0,48.0
2022-02-07,5383799346.894287,262034.0,660755.0,13163.0,71.0
2022-02-08,5859754859.502207,276850.0,685310.0,12753.0,82.0
2022-02-09,3696031097.5932536,265804.0,663348.0,14306.0,55.0
2022-02-10,5445221748.908677,260813.0,673697.0,13085.0,75.0
2022-02-11,6311800630.988444,258595.0,664971.0,11186.0,46.0
2022-02-12,2253577642.102851,228189.0,604018.0,9894.0,49.0
2022-02-13,1353922240.451119,208977.0,590527.0,10793.0,43.0
2022-02-14,3738130873.146192,247592.0,630477.0,11296.0,77.0
2022-02-15,5996275894.199901,273623.0,680501.0,11271.0,75.0
2022-02-16,3802128926.759299,266788.0,677777.0,10811.0,62.0
2022-02-17,3727008285.934386,255573.0,665429.0,11377.0,58.0
2022-02-18,4086558916.785429,261055.0,672505.0,11291.0,55.0
2022-02-19,1623004423.9240785,220673.0,573700.0,9882.0,49.0
2022-02-20,1468226673.0557508,200535.0,549160.0,10262.0,42.0
2022-02-21,4035714191.610417,237402.0,615656.0,11053.0,39.0
2022-02-22,3543912810.2535915,260265.0,647191.0,11850.0,50.0
2022-02-23,3017861449.2149425,251275.0,622682.0,11145.0,41.0
2022-02-24,6195394916.861324,254139.0,676575.0,17270.0,46.0
2022-02-25,5331044431.493843,260340.0,687447.0,13508.0,38.0
2022-02-26,2407133265.9638343,220423.0,582374.0,10947.0,45.0
2022-02-27,1844114530.6029348,211164.0,583361.0,11014.0,35.0
2022-02-28,6046602126.393123,270918.0,702483.0,12030.0,48.0
2022-03-01,6893627293.511368,280634.0,722863.0,12521.0,33.0
2022-03-02,5450897868.437432,288657.0,731603.0,11401.0,58.0
2022-03-03,4573611315.379651,268244.0,701198.0,10638.0,38.0
2022-03-04,5677847228.457849,262101.0,675228.0,8871.0,38.0
2022-03-05,1614301923.4661283,225321.0,594977.0,7949.0,39.0
2022-03-06,1221415770.8337605,207116.0,555454.0,8044.0,25.0
2022-03-07,4567257671.422741,255441.0,648259.0,9299.0,56.0
2022-03-08,3918673432.206394,255771.0,659214.0,9733.0,50.0
2022-03-09,6199177258.927656,272805.0,702360.0,12113.0,51.0
2022-03-10,4863647840.941094,261553.0,687025.0,10652.0,59.0
2022-03-11,5267029596.149032,252383.0,659116.0,9519.0,118.0
2022-03-12,1419859005.3521538,225148.0,592255.0,8588.0,41.0
2022-03-13,1439995804.8020916,208092.0,554544.0,8389.0,43.0
2022-03-14,3127649162.2382407,259592.0,658358.0,9122.0,51.0
2022-03-15,3536984794.9247446,263178.0,679170.0,9255.0,42.0
2022-03-16,4560772406.0,276390.0,721364.0,8921.0,40.0
2022-03-17,6626010100.106291,278800.0,743399.0,9130.0,30.0
2022-03-18,5901502528.208304,261318.0,700248.0,8408.0,34.0
2022-03-19,2228834886.153519,242424.0,638704.0,7970.0,21.0
2022-03-20,1286402952.141647,210547.0,572086.0,8518.0,35.0
2022-03-21,6292318394.145836,259912.0,663684.0,9042.0,45.0
2022-03-22,4455877254.227707,264569.0,681184.0,8856.0,40.0
2022-03-23,3963031462.550204,264182.0,671738.0,9000.0,70.0
2022-03-24,4246198423.515624,262987.0,677148.0,8845.0,46.0
2022-03-25,7477966817.127207,290719.0,752938.0,8899.0,40.0
2022-03-26,1885491262.0,231031.0,611979.0,7917.0,42.0
2022-03-27,4081241680.312735,218202.0,589872.0,8999.0,35.0
2022-03-28,7054190211.628341,293304.0,720718.0,10257.0,51.0
2022-03-29,7432137463.165101,286940.0,706611.0,10065.0,43.0
2022-03-30,5223175410.299848,272864.0,662686.0,10725.0,49.0
2022-03-31,7725089743.268826,279210.0,711182.0,10517.0,49.0
2022-04-01,6420672356.962391,284105.0,738464.0,9851.0,51.0
2022-04-02,2491811084.6347647,254442.0,660755.0,9006.0,35.0
2022-04-03,2061001713.0147853,225564.0,585946.0,9071.0,35.0
2022-04-04,4927607024.269423,275106.0,691360.0,9830.0,48.0
2022-04-05,4109973025.185322,273430.0,692888.0,10089.0,32.0
2022-04-06,4973307102.467876,273640.0,666088.0,10101.0,38.0
2022-04-07,4397281337.2992325,269404.0,677721.0,9646.0,74.0
2022-04-08,3214336086.8389087,266805.0,685851.0,9037.0,49.0
2022-04-09,2025819116.5886805,232792.0,597681.0,8119.0,26.0
2022-04-10,1859650890.1898177,216446.0,551596.0,8876.0,34.0
2022-04-11,5145118168.094051,276623.0,684991.0,10945.0,48.0
2022-04-12,3550344586.310289,278839.0,683425.0,9450.0,45.0
2022-04-13,3702852305.151144,276968.0,682050.0,8911.0,41.0
2022-04-14,6126220619.5982895,265537.0,673582.0,8360.0,44.0
2022-04-15,2508777341.1963906,254831.0,666824.0,8174.0,37.0
2022-04-16,1777062284.075025,225486.0,600335.0,7385.0,35.0
2022-04-17,1246709618.6163137,207324.0,557466.0,7688.0,37.0
2022-04-18,3262749299.0192986,246421.0,631282.0,8678.0,33.0
2022-04-19,3752455855.796935,273168.0,697163.0,8363.0,51.0
2022-04-20,5390335872.441646,285655.0,703937.0,8410.0,47.0
2022-04-21,9221622580.084011,282438.0,710624.0,8623.0,31.0
2022-04-22,3034892219.620398,260930.0,671463.0,7819.0,40.0
2022-04-23,1324626784.014653,234978.0,613940.0,7120.0,27.0
2022-04-24,1742817144.3961654,221992.0,581643.0,7665.0,27.0
2022-04-25,3754783006.1736846,277417.0,680074.0,8843.0,39.0
2022-04-26,4582894825.063292,273297.0,689345.0,9393.0,38.0
2022-04-27,4169765279.274275,287105.0,697020.0,9958.0,38.0
2022-04-28,4742383660.078528,275765.0,697124.0,10893.0,37.0
2022-04-29,4937991047.844668,286563.0,729033.0,8723.0,33.0
2022-04-30,1835325492.470826,261630.0,684282.0,6962.0,21.0
2022-05-01,1690042804.5955749,232322.0,625556.0,6974.0,38.0
2022-05-02,4705106674.739815,272206.0,687096.0,7690.0,39.0
2022-05-03,5567418515.404906,277895.0,692327.0,7460.0,34.0
2022-05-04,5527403781.564573,233045.0,615048.0,7461.0,62.0
2022-05-05,7042747167.161246,315759.0,778504.0,8524.0,28.0
2022-05-06,6460559731.289358,286887.0,723743.0,7906.0,64.0
2022-05-07,2176974949.927244,231623.0,609656.0,6749.0,35.0
2022-05-08,4391326158.686935,233892.0,597305.0,7120.0,42.0
2022-05-09,14932580725.77122,279511.0,705421.0,11488.0,48.0
2022-05-10,10996659378.460312,279658.0,714602.0,11639.0,53.0
2022-05-11,12212415420.468674,262683.0,694927.0,13303.0,60.0
2022-05-12,12591985211.029484,274204.0,730516.0,17791.0,72.0
2022-05-13,6761962665.0,269880.0,727914.0,15557.0,71.0
2022-05-14,4499178550.730882,290225.0,725013.0,11727.0,57.0
2022-05-15,2364626051.315557,235433.0,599841.0,10496.0,32.0
2022-05-16,5806992357.103736,272134.0,663779.0,11026.0,45.0
2022-05-17,5663926191.593393,278496.0,683798.0,10182.0,33.0
2022-05-18,4686908961.0082655,262907.0,646333.0,9837.0,40.0
2022-05-19,5002474733.237197,262479.0,662000.0,9221.0,35.0
2022-05-20,4929623686.819292,267034.0,668605.0,8118.0,37.0
2022-05-21,1464248134.8857608,225225.0,579268.0,7480.0,35.0
2022-05-22,1693623105.0447593,209047.0,535873.0,7622.0,30.0
2022-05-23,4939484942.570603,265106.0,638912.0,8233.0,44.0
2022-05-24,4517108862.027523,235866.0,600094.0,7624.0,71.0
2022-05-25,3514350504.728241,288842.0,700322.0,7329.0,49.0
2022-05-26,4044772416.690988,262367.0,653373.0,7169.0,29.0
2022-05-27,4870838399.668383,270453.0,688580.0,6425.0,47.0
2022-05-28,1523894827.3321545,226794.0,576357.0,5887.0,42.0
2022-05-29,1417152774.2209327,207859.0,530365.0,5678.0,41.0
2022-05-30,3565732409.560262,271819.0,644720.0,7046.0,42.0
2022-05-31,5263021003.393884,276273.0,685567.0,6921.0,28.0
2022-06-01,6314626333.189133,272165.0,683372.0,6623.0,29.0
2022-06-02,3618792850.877636,264901.0,664442.0,6596.0,45.0
2022-06-03,4251283075.0981903,267517.0,678027.0,6007.0,37.0
2022-06-04,1757094779.0007696,218629.0,569230.0,5714.0,26.0
2022-06-05,1540123226.9928355,201341.0,538083.0,5721.0,34.0
2022-06-06,5095285504.0,268921.0,652057.0,6815.0,105.0
2022-06-07,4259209247.746276,263641.0,648390.0,6808.0,46.0
2022-06-08,3082029799.7370043,261597.0,656376.0,6365.0,34.0
2022-06-09,4372610134.024386,262105.0,661923.0,5887.0,48.0
2022-06-10,4046793102.939683,261856.0,669839.0,5845.0,34.0
2022-06-11,2694837263.384017,230002.0,589547.0,6039.0,34.0
2022-06-12,3659361988.800708,215473.0,557721.0,7040.0,34.0
2022-06-13,12462579881.445564,272503.0,708381.0,13990.0,34.0
2022-06-14,10990569683.083328,283231.0,717234.0,14445.0,66.0
2022-06-15,9897143640.083742,296312.0,732637.0,14064.0,54.0
2022-06-16,7109991512.203534,251253.0,662185.0,11987.0,28.0
2022-06-17,7921356377.946116,251574.0,663831.0,10121.0,32.0
2022-06-18,8496328973.902106,247890.0,654430.0,14553.0,42.0
2022-06-19,3068667429.006106,199777.0,548972.0,14537.0,53.0
2022-06-20,3817198453.166467,236636.0,605998.0,12568.0,46.0
2022-06-21,4422516356.572248,254438.0,647716.0,10789.0,37.0
2022-06-22,4390329667.811968,255472.0,639691.0,9225.0,16.0
2022-06-23,3082609509.484813,255213.0,633984.0,8080.0,29.0
2022-06-24,4160260072.480788,254348.0,650157.0,7469.0,40.0
2022-06-25,1389427160.3704894,218017.0,557791.0,6416.0,33.0
2022-06-26,858032632.7980883,206755.0,528289.0,5587.0,23.0
2022-06-27,4634269413.105559,258883.0,621986.0,7466.0,23.0
2022-06-28,2917809496.024267,248080.0,624229.0,7331.0,27.0
2022-06-29,4029772477.070064,265079.0,654949.0,7000.0,39.0
2022-06-30,4201108881.3462367,271213.0,699397.0,7533.0,46.0
2022-07-01,4546355473.617748,271874.0,714094.0,7062.0,36.0
2022-07-02,1297140271.5816472,235096.0,614214.0,6253.0,34.0
2022-07-03,1321981862.8392267,206333.0,548190.0,6302.0,30.0
2022-07-04,1972142139.0050864,240385.0,610225.0,6786.0,20.0
2022-07-05,2225404516.1830726,245829.0,616343.0,6907.0,29.0
2022-07-06,3265960864.0146112,267118.0,687966.0,6642.0,36.0
2022-07-07,3226941641.1462502,281435.0,691644.0,6370.0,28.0
2022-07-08,3453731278.2904954,268331.0,682201.0,6062.0,41.0
2022-07-09,2217461123.425512,220708.0,576270.0,5686.0,29.0
2022-07-10,1077713609.741559,199369.0,523353.0,5783.0,25.0
2022-07-11,3083629594.6453485,229482.0,590261.0,6922.0,36.0
2022-07-12,2693606547.083132,275378.0,657668.0,7305.0,32.0
2022-07-13,2383177233.7305536,222657.0,597185.0,7158.0,32.0
2022-07-14,3350075175.695963,286894.0,685931.0,6781.0,31.0
2022-07-15,3883871138.0040417,269269.0,661194.0,6293.0,48.0
2022-07-16,1392874214.3324618,226638.0,577967.0,5919.0,27.0
2022-07-17,1903059654.775057,202157.0,519659.0,5606.0,30.0
2022-07-18,3392335964.214076,247895.0,611990.0,6670.0,20.0
2022-07-19,4686873167.751223,279950.0,682638.0,6794.0,27.0
2022-07-20,3376687092.878149,260195.0,642244.0,6840.0,35.0
2022-07-21,6542475947.197538,273976.0,686329.0,8168.0,33.0
2022-07-22,2968088068.9026737,263276.0,650694.0,6534.0,27.0
2022-07-23,1605649425.5929158,223744.0,572761.0,5722.0,29.0
2022-07-24,986955946.3014324,199919.0,531268.0,5966.0,17.0
2022-07-25,2240841200.856595,253417.0,629329.0,6427.0,37.0
2022-07-26,2529268854.929778,264861.0,655695.0,6505.0,35.0
2022-07-27,2043786368.0,255930.0,644191.0,6556.0,36.0
2022-07-28,3762271329.7370615,287254.0,697022.0,6144.0,18.0
2022-07-29,3110903345.229869,281608.0,708268.0,6221.0,31.0
2022-07-30,1279164246.4561443,232696.0,601643.0,5698.0,33.0
2022-07-31,1438862646.8271215,209042.0,561055.0,5588.0,40.0
2022-08-01,2648018548.7209826,249610.0,635502.0,5777.0,45.0
2022-08-02,2412379200.6057954,266968.0,663588.0,7065.0,28.0
2022-08-03,2835680869.9736896,282037.0,693063.0,6570.0,29.0
2022-08-04,2162588110.938917,279707.0,695558.0,6419.0,26.0
2022-08-05,2233455342.127898,268463.0,687443.0,5797.0,27.0
2022-08-06,861842752.5742803,237677.0,610889.0,5251.0,27.0
2022-08-07,1123561072.3019843,196161.0,522072.0,5337.0,24.0
2022-08-08,2294099110.488635,256582.0,652517.0,5967.0,26.0
2022-08-09,2572928084.4797115,256233.0,646055.0,6416.0,32.0
2022-08-10,3582463514.5152545,264566.0,663480.0,6030.0,23.0
2022-08-11,2882199944.2436247,287356.0,725127.0,5955.0,24.0
2022-08-12,2439184815.0623903,273661.0,703328.0,5883.0,17.0
2022-08-13,1386200465.2578113,233308.0,613804.0,5032.0,24.0
2022-08-14,982849307.8036118,205350.0,551189.0,5884.0,22.0
2022-08-15,2486543315.2726755,241934.0,620533.0,6426.0,38.0
